hotel_id,osm_id,osm_type,xotelo_key,wikidata_id,name,name_international,brand,operator,property_type,description,latitude,longitude,elevation_m,geohash,region,formatted_address,house_number,street,neighborhood,city,state,country,country_code,postal_code,stars,user_rating,review_count,price_min,price_max,currency,price_tier,has_wifi,has_pool,has_parking,has_air_conditioning,has_restaurant,has_bar,has_spa,has_gym,is_pet_friendly,is_wheelchair_accessible,smoking_allowed,rooms_count,beds_count,checkin_time,checkout_time,opening_hours,phone,email,website,booking_url,image_url,last_updated_at,distance_meters,data_sources,raw_tags
osm_node_12337457013,12337457013,node,,,Sangam Palace,,,,hotel,,30.1284485,78.323124,,ttreqk9,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074381+00:00,,,
osm_node_12337457014,12337457014,node,,,Sarai,,,,hotel,,30.1285944,78.3234593,,ttreqk9,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074425+00:00,,,
osm_node_12337457020,12337457020,node,,,Hotstel,,,,hostel,,30.1304674,78.3235213,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074463+00:00,,,
osm_node_12337457105,12337457105,node,,,Holy Shivana,,,,hotel,,30.1288501,78.3241269,,ttreqkc,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074499+00:00,,,
osm_node_12337457106,12337457106,node,,,Ganga Ambience,,,,hotel,,30.1290285,78.3240559,,ttreqkc,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074537+00:00,,,
osm_node_12337457108,12337457108,node,,,Tip Top,,,,hotel,,30.1304538,78.3233992,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074577+00:00,,,
osm_node_12337457307,12337457307,node,,,Hari Raj HR Stays,,,,hotel,,30.1305749,78.3233625,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074615+00:00,,,
osm_node_12343504404,12343504404,node,,,Moon Light Camp and Resort,,,,guest_house,,30.1412296,78.3157103,,ttreqp5,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074652+00:00,,,
osm_node_12343504410,12343504410,node,,,Bhumi Forest Camp,,,,hotel,,30.1408006,78.3157048,,ttreqng,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074690+00:00,,,
osm_node_12343507205,12343507205,node,,,The Rudram Aura,,,,hotel,,30.1424483,78.3153196,,ttreqp7,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074733+00:00,,,
osm_node_12343507503,12343507503,node,,,Tapovan Cascades,,,,hotel,,30.147245,78.3148349,,ttrew05,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074771+00:00,,,
osm_node_12343507603,12343507603,node,,,UbEx Home,,,,hotel,,30.1340135,78.3200457,,ttreqjw,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074812+00:00,,,
osm_node_12343766102,12343766102,node,,,m. s. Guest House,,,,hotel,,30.1278994,78.3219721,,ttreqk8,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074849+00:00,,,
osm_node_12347037701,12347037701,node,,,Suryodaya,,,,hotel,,29.9597991,78.1719472,,ttrd6y5,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074887+00:00,,,
osm_node_12620046902,12620046902,node,,,Ganga sthal apartment,,,,apartment,,30.1188412,78.3061038,,ttremfu,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074925+00:00,,,
osm_node_13142640774,13142640774,node,,,Dwarkesh,,,,hotel,,29.9451319,78.1583166,,ttrd6e3,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.074964+00:00,,,
osm_node_13147003761,13147003761,node,,,Manik,,,,guest_house,,30.1301436,78.3235479,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075003+00:00,,,
osm_node_13147005123,13147005123,node,,,Zostel,,,,hostel,,30.1300585,78.3234214,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075051+00:00,,,
osm_node_13147021700,13147021700,node,,,Chandra,,,,hotel,,30.1301669,78.3234945,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075088+00:00,,,
osm_node_13148918353,13148918353,node,,,Bunk hostel,,,,hostel,,30.1302256,78.3221761,,ttreqm0,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075125+00:00,,,
osm_node_13148920014,13148920014,node,,,The little house,,,,hotel,,30.1316459,78.3207068,,ttreqjr,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075164+00:00,,,
osm_node_13148920015,13148920015,node,,,Akshat homestay,,,,guest_house,,30.1333875,78.3193975,,ttreqjw,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075207+00:00,,,
osm_node_13153010167,13153010167,node,,,Marc Blue,,,,hotel,,30.1307455,78.3237522,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075244+00:00,,,
osm_node_13158972644,13158972644,node,,,W.inn,,,,hotel,,30.1297853,78.3250746,,ttreqkf,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075282+00:00,,,
osm_node_13158994411,13158994411,node,,,chakrah,,,,hotel,,30.1299547,78.3256156,,ttreqkf,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075320+00:00,,,
osm_node_13277390807,13277390807,node,,,Shiv Inn,,,,hotel,,29.9452591,78.1585645,,ttrd6e3,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+919758818400,,,,,2026-09-14 13:41:46.075412+00:00,,,
osm_node_13285112801,13285112801,node,,,The grand heritage inn,,,,hotel,,30.1779017,78.2300662,,ttresjt,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075490+00:00,,,
osm_node_13285491981,13285491981,node,,,Hotel Shiv Villas,,,,hotel,,30.1294819,78.3240141,,ttreqkc,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075542+00:00,,,
osm_node_13287190157,13287190157,node,,,Suvidha,,,,hotel,,29.947044,78.1589125,,ttrd6e9,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075586+00:00,,,
osm_node_13359132902,13359132902,node,,,Leela Hatha,,,,hostel,,30.1307877,78.3205786,,ttreqjp,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075626+00:00,,,
osm_node_13377489912,13377489912,node,,,"Hari Ganga Niwas, Haridwar - IHCL SeleQtions",,IHCL,,hotel,,29.9520249,78.1659891,,ttrd6sw,rishikesh_haridwar,"21, Ram Ghat, Uttarakhand, Haridwar, 249401",21,Ram Ghat,Uttarakhand,Haridwar,,,,249401,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 13343 62800,,https://www.seleqtionshotels.com/en-in/hotels/hari-ganga-niwas-haridwar?utm_source=google&utm_medium=local&utm_campaign=hari-ganga-niwas-haridwar-seleqtions-cla&utm_content=hari-ganga-niwas-haridwar-seleqtions-cla-gmb,,,2026-09-14 13:41:46.075678+00:00,,,
osm_node_13454788338,13454788338,node,,,Heval River Cottage and Rafting Camp,,,,camp_site,Riverside camping and cottage accommodation in Rishikesh.,30.1088417,78.3802223,,ttrer94,rishikesh_haridwar,"Neelkanth Temple Road,, Rattapani Village, Pauri Garhwal, Rishikesh, 249302, IN","Neelkanth Temple Road,",Rattapani Village,Pauri Garhwal,Rishikesh,,IN,,249302,,,,,,USD,budget,False,False,False,False,False,False,False,False,False,False,,,60.0,,,24/7,8859345625,,https://hevalrivercottage.in/,,,2026-09-14 13:41:46.075747+00:00,,,
osm_node_13479086201,13479086201,node,,,Guest House Savitri Bhawan,,,,guest_house,,30.1204114,78.3201981,,ttreq5r,rishikesh_haridwar,"120, Shanti Makaan Jonk Rd, near Ram Jhula, Swarg Ashram, Rishikesh, Uttarakhand, rishikesh_haridwar, 249304",120,"Shanti Makaan Jonk Rd, near Ram Jhula, Swarg Ashram, Rishikesh, Uttarakhand",,rishikesh_haridwar,,,,249304,,,,25.0,60.0,USD,budget,True,False,False,False,False,False,False,False,False,False,,,,,,24/7,+917906755155,savitribhavan7906@gmail.com,https://savitribhawancom.localo.site/,,,2026-09-14 13:41:46.075800+00:00,,,
osm_node_13479091901,13479091901,node,,,Guest House Savitri Bhawan,,,,guest_house,,30.1204222,78.3201998,,ttreq5r,rishikesh_haridwar,"Shanti Makaan Jonk Rd, near Ram Jhula, Swarg Ashram, Rishikesh, Uttarakhand, rishikesh_haridwar, 249304",,"Shanti Makaan Jonk Rd, near Ram Jhula, Swarg Ashram, Rishikesh, Uttarakhand",,rishikesh_haridwar,,,,249304,,,,25.0,60.0,USD,budget,True,False,False,False,False,False,False,False,False,False,,,,,,24/7,+917906755155,savitribhavan7906@gmail.com,https://savitribhawancom.localo.site/,,,2026-09-14 13:41:46.075859+00:00,,,
osm_node_13637059305,13637059305,node,,,Joey's by the Ganges,,,,hostel,,30.1234921,78.328654,,ttreq7v,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075902+00:00,,,
osm_node_13669867001,13669867001,node,,,Blue Stayz Hostel,,,,hostel,,30.1290576,78.3231014,,ttreqkc,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075940+00:00,,,
osm_node_13673511901,13673511901,node,,,Urban Loft Hostel,,,,hostel,,30.1329536,78.3234953,,ttreqm9,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.075978+00:00,,,
osm_node_14050362526,14050362526,node,,,Hotel JP Hills,,,,hotel,,30.1308731,78.3234999,,ttreqm1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076016+00:00,,,
osm_way_227301693,227301693,way,,,Hotel Lakshya,,,,hotel,,29.9243365,78.1297977,,ttrd1zs,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076057+00:00,,,
osm_way_250913663,250913663,way,,,Neeraj Bhavan Hotel,,,,hotel,,30.1078043,78.2923893,,ttrem8f,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076096+00:00,,,
osm_way_277424378,277424378,way,,,Bunk Stay Hotel,,,,hotel,,30.1260422,78.3320077,,ttreqkr,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076136+00:00,,,
osm_way_378683095,378683095,way,,,Natraj Yog Peeth,,,,guest_house,,30.1199956,78.3221516,,ttreq70,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,7895168929,,,,,2026-09-14 13:41:46.076184+00:00,,,
osm_way_399111993,399111993,way,,,Hare Rama,Hare Rama,,,hotel,,30.1258187,78.3319764,,ttreqkp,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,,,,,24/7,,,,,,2026-09-14 13:41:46.076227+00:00,,,
osm_way_399114854,399114854,way,,,Adi Badri Guesthouse,,,,hotel,,30.1278891,78.3317274,,ttreqkx,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076267+00:00,,,
osm_way_408030669,408030669,way,,,Hotel Divya,,,,hotel,,30.1245937,78.331259,,ttreqkp,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076306+00:00,,,
osm_way_408030671,408030671,way,,,Dharm Yatri Nivas,,,,hotel,,30.1246546,78.3307483,,ttreqkn,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076347+00:00,,,
osm_way_411264261,411264261,way,,,Accommodation #411264261,,,,hotel,,30.1072471,78.2911467,,ttrem8c,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076387+00:00,,,
osm_way_623043861,623043861,way,,,Ananda in the Himalayas,,,,hotel,,30.1578495,78.2904391,,ttretd1,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076427+00:00,,,
osm_way_880252368,880252368,way,,,The Urmi,,,,hotel,,29.9886914,78.1888762,,ttrde5r,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076464+00:00,,,
osm_way_1150072690,1150072690,way,,,Triveni Guest House,,,,guest_house,,30.1108187,78.2847436,,ttrem3t,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076509+00:00,,,
osm_way_1186473275,1186473275,way,,,Accommodation #1186473275,,,,camp_site,,30.0960725,78.3857393,,ttrepwy,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076549+00:00,,,
osm_way_1298167351,1298167351,way,,,Divine Lakshmi Ganga,,,,hotel,,30.1286038,78.32306,,ttreqk9,rishikesh_haridwar,rishikesh_haridwar,,,,rishikesh_haridwar,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:46.076591+00:00,,,
osm_node_342117836,342117836,node,,,HOTEL ON THE BEACH?,,,,hotel,,15.7802447,73.6586577,,tdu3u0s,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543362+00:00,,,
osm_node_342119419,342119419,node,,,Hotel Green Park,,,,hotel,,15.5746755,73.8069679,,tdu2xe2,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543465+00:00,,,
osm_node_371792553,371792553,node,,,Sunset Guesthouse,,,,guest_house,,15.5759051,73.7406353,,tdu2w58,goa,goa,,,,goa,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543533+00:00,,,
osm_node_487257272,487257272,node,,,Mandovi,,,,hotel,,15.50011,73.8293449,,tdu80j8,goa,Panaji,,,,Panaji,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543587+00:00,,,
osm_node_535560323,535560323,node,,,Royal Goan Beach Club at Monterio,,,,hotel,,15.5691298,73.7537219,,tdu2w63,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543644+00:00,,,
osm_node_560733999,560733999,node,,Q111861843,Coconut Creek Hotel,,,,hotel,,15.3731432,73.833213,,tdsx2ne,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543719+00:00,,,
osm_node_560734000,560734000,node,,,Bogmalo Beach Resort,,,,hotel,,15.3687239,73.8356248,,tdsx2jv,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543773+00:00,,,
osm_node_560740055,560740055,node,,,Vivenda dos Palhacos,,,,hotel,,15.3149219,73.9120226,,tdsx1gv,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.543827+00:00,,,
osm_node_1002523461,1002523461,node,,,Royal Orchid Hotel,,,,hotel,,15.3202121,73.9019999,,tdsx1sv,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,https://www.royalorchidhotels.com/royal-orchid-resort-galaxy-goa/overview.asp,,,2026-09-14 13:41:50.543882+00:00,,,
osm_node_1205773396,1205773396,node,,,Sea Queen Beach Resort,,,,hotel,,15.2880544,73.9122213,,tdswczj,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,54.0,,,,,,,,,,2026-09-14 13:41:50.543965+00:00,,,
osm_node_1205808706,1205808706,node,,,The Leela Palace Hotel,,,,hotel,,15.1566824,73.9484633,,tdsw4xp,goa,"goa, IN",,,,goa,,IN,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+91-832 662 1234,,https://www.theleela.com/,,,2026-09-14 13:41:50.544021+00:00,,,
osm_node_1205886505,1205886505,node,,,La Paz,,,,hotel,,15.3977044,73.8139606,,tdsrxej,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544067+00:00,,,
osm_node_1321177646,1321177646,node,,,GTDC Calangute Residency,,,,hotel,,15.5453792,73.7564642,,tdu2qmg,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544110+00:00,,,
osm_node_1321177647,1321177647,node,,,Hotel A Canoa,,,,hotel,,15.5444824,73.7569256,,tdu2qmu,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544157+00:00,,,
osm_node_1321177648,1321177648,node,,,Accommodation #1321177648,,,,hostel,,15.5458055,73.7592752,,tdu2qqj,goa,goa,,,,goa,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544205+00:00,,,
osm_node_1321177649,1321177649,node,,,Accommodation #1321177649,,,,hotel,,15.5446401,73.7574352,,tdu2qmu,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544247+00:00,,,
osm_node_1470515254,1470515254,node,,,Casa de Goa,,,,hotel,,15.5405653,73.7610873,,tdu2qmp,goa,goa,,,,goa,,,,,3.0,3.3,120.0,99.0,158.4,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+918326717777,info@casadegoa.com,https://www.casadegoa.com/,,,2026-09-14 13:41:50.544314+00:00,,,
osm_node_1470515255,1470515255,node,,,Paradise Village Beach Resort,,,,hotel,,15.5397723,73.7592017,,tdu2qkv,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+918322276351 ‎,,https://paradisevillage.org/,,,2026-09-14 13:41:50.544370+00:00,,,
osm_node_1633020461,1633020461,node,,,Colva Beach Resort,,,,hotel,,15.2769121,73.9165426,,tdswfj0,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544418+00:00,,,
osm_node_1633020464,1633020464,node,,,La Ben,,,,hotel,,15.2762782,73.9165427,,tdswfhb,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544463+00:00,,,
osm_node_1655868314,1655868314,node,,Q111416010,Hotel Neelam Grand,,,,hotel,,15.5441857,73.7656586,,tdu2qtd,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544505+00:00,,,
osm_node_1655879936,1655879936,node,,,Hotel Neelam Glitz,,,,hotel,,15.544014,73.7663689,,tdu2qte,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544547+00:00,,,
osm_node_1656639870,1656639870,node,,,Hotel Satyaheera,,,,hotel,,15.5910323,73.810367,,tdu2xw7,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544585+00:00,,,
osm_node_1687186919,1687186919,node,,,Taj Holiday Village,,,,hotel,,15.4999998,73.7699372,,tdu2ntt,goa,goa,,,,goa,,,,,5.0,5.0,120.0,155.0,248.0,USD,luxury,False,False,False,False,False,False,False,False,False,False,,,,,,,,,https://www.vivantabytaj.com/Holiday-Village-Goa/Overview.html,,,2026-09-14 13:41:50.544635+00:00,,,
osm_node_1715059932,1715059932,node,,,Accommodation #1715059932,,,,hotel,,15.2647443,73.9169108,,tdswf4b,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544680+00:00,,,
osm_node_1715061489,1715061489,node,,,Re:GEN:TA  Baywatch resort,,,,hotel,,15.2648558,73.9205273,,tdswf4g,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544723+00:00,,,
osm_node_1715833563,1715833563,node,,,Villa Anjuna,,,,hotel,,15.5848408,73.7390694,,tdu2tvp,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544764+00:00,,,
osm_node_1715835897,1715835897,node,,,CLOSE2C,,,,hotel,,15.5780344,73.7473803,,tdu2w5v,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544807+00:00,,,
osm_node_1752554877,1752554877,node,,,Accommodation #1752554877,,,,hotel,,15.5441024,73.7617231,,tdu2qmx,goa,goa,,,,goa,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544849+00:00,,,
osm_node_1843816367,1843816367,node,,,Bhakti Kutir,,,,guest_house,,15.0047006,74.029005,,tdstked,goa,goa,,,,goa,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544898+00:00,,,
osm_node_1875665997,1875665997,node,,,Shantadurga Guest House,,,,guest_house,,15.4306552,73.97157,,tdsxg30,goa,goa,,,,goa,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:41:50.544943+00:00,,,
